#| Week of 1 advent
pentecost|7|1|wednesday|Wednesday|101, 109:1-4(5-19)20-30|119:121-144|1 Samuel 7:2-17|Acts 6:1-15|Luke 22:14-23
pentecost|7|1|thursday|Thursday|105:1-22|105:23-45|1 Samuel 8:1-22|Acts 6:15—7:16|Luke 22:24-30
pentecost|7|1|friday|Friday|102|107:1-32|1 Samuel 9:1-14|Acts 7:17-29|Luke 22:31-38
pentecost|7|1|saturday|Saturday|107:33-43, 108:1-6(7-13)|33|1 Samuel 9:15—10:1|Acts 7:30-43|Luke 22:39-51
#| Proper 8 Week of the Sunday closest to June 29
pentecost|8|1|sunday|Sunday|118|145|1 Samuel 10:1-16|Rom. 4:13-25|Matt. 21:23-32
pentecost|8|1|monday|Monday|106:1-18|106:19-48|1 Samuel 10:17-27|Acts 7:44—8:1a|Luke 22:52-62
pentecost|8|1|tuesday|Tuesday|[120], 121, 122, 123|124, 125, 126, [127]|1 Samuel 11:1-15|Acts 8:1-13|Luke 22:63-71
pentecost|8|1|wednesday|Wednesday|119:145-176|128, 129, 130|1 Samuel 12:1-6,16-25|Acts 8:14-25|Luke 23:1-12
pentecost|8|1|thursday|Thursday|131, 132, [133]|134, 135|1 Samuel 13:5-18|Acts 8:26-40|Luke 23:13-25
pentecost|8|1|friday|Friday|140, 142|141, 143:1-11(12)|1 Samuel 13:19—14:15|Acts 9:1-9|Luke 23:26-31
pentecost|8|1|saturday|Saturday|137:1-6(7-9), 144|104|1 Samuel 14:16-30|Acts 9:10-19a|Luke 23:32-43
#| Daily Office Year Two 973
#| Proper 7 Week of the Sunday closest to June 22
pentecost|7|2|sunday|Sunday|66, 67|19, 46|Num. 14:26-45|Acts 15:1-12|Luke 12:49-56
pentecost|7|2|monday|Monday|89:1-18|89:19-52|Num. 16:1-19|Rom. 3:21-31|Matt. 19:13-22
pentecost|7|2|tuesday|Tuesday|97, 99, [100]|94, [95]|Num. 16:20-35|Rom. 4:1-12|Matt. 19:23-30
pentecost|7|2|wednesday|Wednesday|101, 109:1-4(5-19)20-30|119:121-144|Num. 16:36-50|Rom. 4:13-25|Matt. 20:1-16
pentecost|7|2|thursday|Thursday|105:1-22|105:23-45|Num. 17:1-11|Rom. 5:1-11|Matt. 20:17-28
pentecost|7|2|friday|Friday|102|107:1-32|Num. 20:1-13|Rom. 5:12-21|Matt. 20:29-34
pentecost|7|2|saturday|Saturday|107:33-43, 108:1-6(7-13)|33|Num. 20:14-29|Rom. 6:1-11|Matt. 21:1-11
#| Proper 8 Week of the Sunday closest to June 29
pentecost|8|2|sunday|Sunday|118|145|Num. 21:4-9,21-35|Acts 17:(12-21)22-34|Luke 13:10-17
pentecost|8|2|monday|Monday|106:1-18|106:19-48|Num. 22:1-21|Rom. 6:12-23|Matt. 21:12-22
pentecost|8|2|tuesday|Tuesday|[120], 121, 122, 123|124, 125, 126, [127]|Num. 22:21-38|Rom. 7:1-12|Matt. 21:23-32
pentecost|8|2|wednesday|Wednesday|119:145-176|128, 129, 130|Num. 22:41—23:12|Rom. 7:13-25|Matt. 21:33-46
pentecost|8|2|thursday|Thursday|131, 132, [133]|134, 135|Num. 23:11-26|Rom. 8:1-11|Matt. 22:1-14
pentecost|8|2|friday|Friday|140, 142|141, 143:1-11(12)|Num. 24:1-13|Rom. 8:12-17|Matt. 22:15-22
pentecost|8|2|saturday|Saturday|137:1-6(7-9), 144|104|Num. 24:12-25|Rom. 8:18-25|Matt. 22:23-40
#| 974 Daily Office Year One
#| Proper 9 Week of the Sunday closest to July 6
pentecost|9|1|sunday|Sunday|146, 147|111, 112, 113|1 Samuel 14:36-45|Rom. 5:1-11|Matt. 22:1-14
pentecost|9|1|monday|Monday|1, 2, 3|4, 7|1 Samuel 15:1-3,7-23|Acts 9:19b-31|Luke 23:44-56a
pentecost|9|1|tuesday|Tuesday|5, 6|10, 11|1 Samuel 15:24-35|Acts 9:32-43|Luke 23:56b—24:11
pentecost|9|1|wednesday|Wednesday|119:1-24|12, 13, 14|1 Samuel 16:1-13|Acts 10:1-16|Luke 24:12-35
pentecost|9|1|thursday|Thursday|18:1-20|18:21-50|1 Samuel 16:14—17:11|Acts 10:17-33|Luke 24:36-53
pentecost|9|1|friday|Friday|16, 17|22|1 Samuel 17:17-30|Acts 10:34-48|Mark 1:1-13
pentecost|9|1|saturday|Saturday|20, 21:1-7(8-14)|110:1-5(6-7), 116, 117|1 Samuel 17:31-49|Acts 11:1-18|Mark 1:14-28
#| Proper 10 Week of the Sunday closest to July 13
pentecost|10|1|sunday|Sunday|148, 149, 150|114, 115|1 Samuel 17:50—18:4|Rom. 10:4-17|Matt. 23:29-39
pentecost|10|1|monday|Monday|25|9, 15|1 Samuel 18:5-16,27b-30|Acts 11:19-30|Mark 1:29-45
pentecost|10|1|tuesday|Tuesday|26, 28|36, 39|1 Samuel 19:1-18|Acts 12:1-17|Mark 2:1-12
pentecost|10|1|wednesday|Wednesday|38|119:25-48|1 Samuel 20:1-23|Acts 12:18-25|Mark 2:13-22
pentecost|10|1|thursday|Thursday|37:1-18|37:19-42|1 Samuel 20:24-42|Acts 13:1-12|Mark 2:23—3:6
pentecost|10|1|friday|Friday|31|35|1 Samuel 21:1-15|Acts 13:13-25|Mark 3:7-19a
pentecost|10|1|saturday|Saturday|30, 32|42, 43|1 Samuel 22:1-23|Acts 13:26-43|Mark 3:19b-35
#| Daily Office Year Two 975
#| Proper 9 Week of the Sunday closest to July 6
pentecost|9|2|sunday|Sunday|146, 147|111, 112, 113|Num. 27:12-23|Acts 19:11-20|Mark 1:14-20
pentecost|9|2|monday|Monday|1, 2, 3|4, 7|Num. 32:1-6,16-27|Rom. 8:26-30|Matt. 23:1-12
pentecost|9|2|tuesday|Tuesday|5, 6|10, 11|Num. 35:1-3,9-15,30-34|Rom. 8:31-39|Matt. 23:13-26
pentecost|9|2|wednesday|Wednesday|119:1-24|12, 13, 14|Deut. 1:1-18|Rom. 9:1-18|Matt. 23:27-39
pentecost|9|2|thursday|Thursday|18:1-20|18:21-50|Deut. 3:18-28|Rom. 9:19-33|Matt. 24:1-14
pentecost|9|2|friday|Friday|16, 17|22|Deut. 31:7-13, 24—32:4|Rom. 10:1-13|Matt. 24:15-31
pentecost|9|2|saturday|Saturday|20, 21:1-7(8-14)|110:1-5(6-7), 116, 117|Deut. 34:1-12|Rom. 10:14-21|Matt. 24:32-51
#| Proper 10 Week of the Sunday closest to July 13
pentecost|10|2|sunday|Sunday|148, 149, 150|114, 115|Joshua 1:1-18|Acts 21:3-15|Mark 1:21-27
pentecost|10|2|monday|Monday|25|9, 15|Joshua 2:1-14|Rom. 11:1-12|Matt. 25:1-13
pentecost|10|2|tuesday|Tuesday|26, 28|36, 39|Joshua 2:15-24|Rom. 11:13-24|Matt. 25:14-30
pentecost|10|2|wednesday|Wednesday|38|119:25-48|Joshua 3:1-13|Rom. 11:25-36|Matt. 25:31-46
pentecost|10|2|thursday|Thursday|37:1-18|37:19-42|Joshua 3:14—4:7|Rom. 12:1-8|Matt. 26:1-16
pentecost|10|2|friday|Friday|31|35|Joshua 4:19—5:1,10-15|Rom. 12:9-21|Matt. 26:17-25
pentecost|10|2|saturday|Saturday|30, 32|42, 43|Joshua 6:1-14|Rom. 13:1-7|Matt. 26:26-35
#| 976 Daily Office Year One
#| Proper 11 Week of the Sunday closest to July 20
pentecost|11|1|sunday|Sunday|63:1-8(9-11),98|103|1 Samuel 23:7-18|Rom. 11:33—12:2|Matt. 25:14-30
pentecost|11|1|monday|Monday|41,52|44|1 Samuel 24:1-22|Acts 13:44-52|Mark 4:1-20
pentecost|11|1|tuesday|Tuesday|45|47,48|1 Samuel 25:1-22|Acts 14:1-18|Mark 4:21-34
pentecost|11|1|wednesday|Wednesday|119:49-72|49,[53]|1 Samuel 25:23-44|Acts 14:19-28|Mark 4:35-41
pentecost|11|1|thursday|Thursday|50|[59,60] or 66, 67|1 Samuel 28:3-20|Acts 15:1-11|Mark 5:1-20
pentecost|11|1|friday|Friday|40,54|51|1 Samuel 31:1-13|Acts 15:12-21|Mark 5:21-43
pentecost|11|1|saturday|Saturday|55|138,139:1-17(18-23)|2 Samuel 1:1-16|Acts 15:22-35|Mark 6:1-13
#| Proper 12 Week of the Sunday closest to July 27
pentecost|12|1|sunday|Sunday|24, 29|8, 84|2 Samuel 1:17-27|Rom. 12:9-21|Matt. 25:31-46
pentecost|12|1|monday|Monday|56, 57, [58]|64, 65|2 Samuel 2:1-11|Acts 15:36—16:5|Mark 6:14-29
pentecost|12|1|tuesday|Tuesday|61, 62|68:1-20(21-23)24-36|2 Samuel 3:6-21|Acts 16:6-15|Mark 6:30-46
pentecost|12|1|wednesday|Wednesday|72|119:73-96|2 Samuel 3:22-39|Acts 16:16-24|Mark 6:47-56
pentecost|12|1|thursday|Thursday|[70], 71|74|2 Samuel 4:1-12|Acts 16:25-40|Mark 7:1-23
pentecost|12|1|friday|Friday|69:1-23(24-30)31-38|73|2 Samuel 5:1-12|Acts 17:1-15|Mark 7:24-37
pentecost|12|1|saturday|Saturday|75, 76|23, 27|2 Samuel 5:22—6:11|Acts 17:16-34|Mark 8:1-10
#| Daily Office Year Two 977
#| Proper 11 Week of the Sunday closest to July 20
pentecost|11|2|sunday|Sunday|63:1-8(9-11),98|103|Joshua 6:15-27|Acts 22:30—23:11|Mark 2:1-12
pentecost|11|2|monday|Monday|41,52|44|Joshua 7:1-13|Rom. 13:8-14|Matt. 26:36-46
pentecost|11|2|tuesday|Tuesday|45|47,48|Joshua 8:1-22|Rom. 14:1-12|Matt. 26:47-56
pentecost|11|2|wednesday|Wednesday|119:49-72|49,[53]|Joshua 8:30-35|Rom. 14:13-23|Matt. 26:57-68
pentecost|11|2|thursday|Thursday|50|[59,60] or 66, 67|Joshua 9:3-21|Rom. 15:1-13|Matt. 26:69-75
pentecost|11|2|friday|Friday|40,54|51|Joshua 9:22—10:15|Rom. 15:14-24|Matt. 27:1-10
pentecost|11|2|saturday|Saturday|55|138,139:1-17(18-23)|Joshua 23:1-16|Rom. 15:25-33|Matt. 27:11-23
#| Proper 12 Week of the Sunday closest to July 27
pentecost|12|2|sunday|Sunday|24, 29|8, 84|Joshua 24:1-15|Acts 28:23-31|Mark 2:23-28
pentecost|12|2|monday|Monday|56, 57, [58]|64, 65|Joshua 24:16-33|Rom. 16:1-16|Matt. 27:24-31
pentecost|12|2|tuesday|Tuesday|61, 62|68:1-20(21-23)24-36|Judges 2:1-5,11-23|Rom. 16:17-27|Matt. 27:32-44
pentecost|12|2|wednesday|Wednesday|72|119:73-96|Judges 3:12-30|Acts 1:1-14|Matt. 27:45-54
pentecost|12|2|thursday|Thursday|[70], 71|74|Judges 4:4-23|Acts 1:15-26|Matt. 27:55-66
pentecost|12|2|friday|Friday|69:1-23(24-30)31-38|73|Judges 5:1-18|Acts 2:1-21|Matt. 28:1-10
pentecost|12|2|saturday|Saturday|75, 76|23, 27|Judges 5:19-31|Acts 2:22-36|Matt. 28:11-20
#| 978 Daily Office Year One
#| Proper 13 Week of the Sunday closest to August 3
pentecost|13|1|sunday|Sunday|93, 96|34|2 Samuel 6:12-23|Rom. 4:7-12|John 1:43-51
pentecost|13|1|monday|Monday|80|77, [79]|2 Samuel 7:1-17|Acts 18:1-11|Mark 8:11-21
pentecost|13|1|tuesday|Tuesday|78:1-39|78:40-72|2 Samuel 7:18-29|Acts 18:12-28|Mark 8:22-33
pentecost|13|1|wednesday|Wednesday|119:97-120|81, 82|2 Samuel 9:1-13|Acts 19:1-10|Mark 8:34—9:1
pentecost|13|1|thursday|Thursday|[83] or 145|85, 86|2 Samuel 11:1-27|Acts 19:11-20|Mark 9:2-13
pentecost|13|1|friday|Friday|88|91, 92|2 Samuel 12:1-14|Acts 19:21-41|Mark 9:14-29
pentecost|13|1|saturday|Saturday|87, 90|136|2 Samuel 12:15-31|Acts 20:1-16|Mark 9:30-41
#| Proper 14 Week of the Sunday closest to August 10
pentecost|14|1|sunday|Sunday|66, 67|19, 46|2 Samuel 13:1-22|Rom. 15:1-13|John 3:22-36
pentecost|14|1|monday|Monday|89:1-18|89:19-52|2 Samuel 13:23-39|Acts 20:17-38|Mark 9:42-50
pentecost|14|1|tuesday|Tuesday|97, 99, [100]|94, [95]|2 Samuel 14:1-20|Acts 21:1-14|Mark 10:1-16
pentecost|14|1|wednesday|Wednesday|101, 109:1-4(5-19)20-30|119:121-144|2 Samuel 14:21-33|Acts 21:15-26|Mark 10:17-31
pentecost|14|1|thursday|Thursday|105:1-22|105:23-45|2 Samuel 15:1-18|Acts 21:27-36|Mark 10:32-45
pentecost|14|1|friday|Friday|102|107:1-32|2 Samuel 15:19-37|Acts 21:37—22:16|Mark 10:46-52
pentecost|14|1|saturday|Saturday|107:33-43, 108:1-6(7-13)|33|2 Samuel 16:1-23|Acts 22:17-29|Mark 11:1-11
#| Daily Office Year Two 979
#| Proper 13 Week of the Sunday closest to August 3
pentecost|13|2|sunday|Sunday|93, 96|34|Judges 6:1-24|2 Cor. 9:6-15|Mark 3:20-30
pentecost|13|2|monday|Monday|80|77, [79]|Judges 6:25-40|Acts 2:37-47|John 1:1-18
pentecost|13|2|tuesday|Tuesday|78:1-39|78:40-72|Judges 7:1-18|Acts 3:1-11|John 1:19-28
pentecost|13|2|wednesday|Wednesday|119:97-120|81, 82|Judges 7:19—8:12|Acts 3:12-26|John 1:29-42
pentecost|13|2|thursday|Thursday|[83] or 145|85, 86|Judges 8:22-35|Acts 4:1-12|John 1:43-51
pentecost|13|2|friday|Friday|88|91, 92|Judges 9:1-16,19-21|Acts 4:13-31|John 2:1-12
pentecost|13|2|saturday|Saturday|87, 90|136|Judges 9:22-25,50-57|Acts 4:32—5:11|John 2:13-25
#| Proper 14 Week of the Sunday closest to August 10
pentecost|14|2|sunday|Sunday|66, 67|19, 46|Judges 11:1-11,29-40|2 Cor. 11:21b-31|Mark 4:35-41
pentecost|14|2|monday|Monday|89:1-18|89:19-52|Judges 12:1-7|Acts 5:12-26|John 3:1-21
pentecost|14|2|tuesday|Tuesday|97, 99, [100]|94, [95]|Judges 13:1-15|Acts 5:27-42|John 3:22-36
pentecost|14|2|wednesday|Wednesday|101, 109:1-4(5-19)20-30|119:121-144|Judges 13:15-24|Acts 6:1-15|John 4:1-26
pentecost|14|2|thursday|Thursday|105:1-22|105:23-45|Judges 14:1-19|Acts 6:15—7:16|John 4:27-42
pentecost|14|2|friday|Friday|102|107:1-32|Judges 14:20—15:20|Acts 7:17-29|John 4:43-54
pentecost|14|2|saturday|Saturday|107:33-43, 108:1-6(7-13)|33|Judges 16:1-14|Acts 7:30-43|John 5:1-18
#| 980 Daily Office Year One
#| Proper 15 Week of the Sunday closest to August 17
pentecost|15|1|sunday|Sunday|118|145|2 Samuel 17:1-23|Gal. 3:6-14|John 5:30-47
pentecost|15|1|monday|Monday|106:1-18|106:19-48|2 Samuel 17:24—18:8|Acts 22:30—23:11|Mark 11:12-26
pentecost|15|1|tuesday|Tuesday|[120], 121, 122, 123|124, 125, 126, [127]|2 Samuel 18:9-18|Acts 23:12-24|Mark 11:27—12:12
pentecost|15|1|wednesday|Wednesday|119:145-176|128, 129, 130|2 Samuel 18:19-23|Acts 23:23-35|Mark 12:13-27
pentecost|15|1|thursday|Thursday|131, 132, [133]|134, 135|2 Samuel 19:1-23|Acts 24:1-23|Mark 12:28-34
pentecost|15|1|friday|Friday|140, 142|141, 143:1-11(12)|2 Samuel 19:24-43|Acts 24:24—25:12|Mark 12:35-44
pentecost|15|1|saturday|Saturday|137:1-6(7-9), 144|104|2 Samuel 23:1-17,13-17|Acts 25:13-27|Mark 13:1-13
#| Proper 16 Week of the Sunday closest to August 24
pentecost|16|1|sunday|Sunday|146, 147|111, 112, 113|2 Samuel 24:1-2,10-25|Gal. 3:23—4:7|John 8:12-20
pentecost|16|1|monday|Monday|1, 2, 3|4, 7|1|Kings 1:5-31|Acts 26:1-23|Mark 13:14-27
pentecost|16|1|tuesday|Tuesday|5, 6|10, 11|1|Kings 1:38—2:4|Acts 26:24—27:8|Mark 13:28-37
pentecost|16|1|wednesday|Wednesday|119:1-24|12, 13, 14|1|Kings 3:1-15|Acts 27:9-26|Mark 14:1-11
pentecost|16|1|thursday|Thursday|18:1-20|18:21-50|1|Kings 3:16-28|Acts 27:27-44|Mark 14:12-26
pentecost|16|1|friday|Friday|16, 17|22|1|Kings 5:1—6:1,7|Acts 28:1-16|Mark 14:27-42
pentecost|16|1|saturday|Saturday|20, 21:1-7(8-14)|110:1-5(6-7), 116, 117|1|Kings 7:51—8:21|Acts 28:17-31|Mark 14:43-52
#| Daily Office Year Two 981
#| Proper 15 Week of the Sunday closest to August 17
pentecost|15|2|sunday|Sunday|118|145|Judges 16:15-31|2 Cor. 13:1-11|Mark 5:25-34
pentecost|15|2|monday|Monday|106:1-18|106:19-48|Judges 17:1-13|Acts 7:44—8:1a|John 5:19-29
pentecost|15|2|tuesday|Tuesday|[120], 121, 122, 123|124, 125, 126, [127]|Judges 18:1-15|Acts 8:1-13|John 5:30-47
pentecost|15|2|wednesday|Wednesday|119:145-176|128, 129, 130|Judges 18:16-31|Acts 8:14-25|John 6:1-15
pentecost|15|2|thursday|Thursday|131, 132, [133]|134, 135|Job 1:1-22|Acts 8:26-40|John 6:16-27
pentecost|15|2|friday|Friday|140, 142|141, 143:1-11(12)|Job 2:1-13|Acts 9:1-9|John 6:27-40
pentecost|15|2|saturday|Saturday|137:1-6(7-9), 144|104|Job 3:1-26|Acts 9:10-19a|John 6:41-51
#| Proper 16 Week of the Sunday closest to August 24
pentecost|16|2|sunday|Sunday|146, 147|111, 112, 113|Job 4:1-6,12-21|Rev. 4:1-11|Mark 6:1-6a
pentecost|16|2|monday|Monday|1, 2, 3|4, 7|Job 4:1,5:1-11,17-21,26-27|Acts 9:19b-31|John 6:52-59
pentecost|16|2|tuesday|Tuesday|5, 6|10, 11|Job 6:1-4,8-15,21|Acts 9:32-43|John 6:60-71
pentecost|16|2|wednesday|Wednesday|119:1-24|12, 13, 14|Job 6:1,7:1-21|Acts 10:1-16|John 7:1-13
pentecost|16|2|thursday|Thursday|18:1-20|18:21-50|Job 6:1,7:1-21|Acts 10:17-33|John 7:14-36
pentecost|16|2|friday|Friday|16, 17|22|Job 9:1-15,32-35|Acts 10:34-48|John 7:37-52
pentecost|16|2|saturday|Saturday|20, 21:1-7(8-14)|110:1-5(6-7), 116, 117|Job 9:1,10:1-9,16-22|Acts 11:1-18|John 8:12-20
#| 982 Daily Office Year One
#| Proper 17 Week of the Sunday closest to August 31
pentecost|17|1|sunday|Sunday|148, 149, 150|114, 115|1|Kings 8:22-30(31-40) 1|Tim. 4:7b-16|John 8:47-59
pentecost|17|1|monday|Monday|25|9, 15|2|Chron. 6:32—7:7|James 2:1-13|Mark 14:53-65
pentecost|17|1|tuesday|Tuesday|26, 28|36, 39|1|Kings 8:65—9:9|James 2:14-26|Mark 14:66-72
pentecost|17|1|wednesday|Wednesday|38|119:25-48|1|Kings 9:24—10:13|James 3:1-12|Mark 15:1-11
pentecost|17|1|thursday|Thursday|37:1-18|37:19-42|1|Kings 11:1-13|James 3:13—4:12|Mark 15:12-21
pentecost|17|1|friday|Friday|31|35|1|Kings 11:26-43|James 4:13—5:6|Mark 15:22-32
pentecost|17|1|saturday|Saturday|30, 32|42, 43|1|Kings 12:1-20|James 5:7-12,19-20|Mark 15:33-39
#| Proper 18 Week of the Sunday closest to September 7
pentecost|18|1|sunday|Sunday|63:1-8(9-11), 98|103|1|Kings 12:21-33|Acts 4:18-31|John 10:31-42
pentecost|18|1|monday|Monday|41, 52|44|1|Kings 13:1-10|Phil. 1:1-11|Mark 15:40-47
pentecost|18|1|tuesday|Tuesday|45|47, 48|1|Kings 16:23-34|Phil. 1:12-30|Mark 16:1-8(9-20)
pentecost|18|1|wednesday|Wednesday|119:49-72|49,[53]|1|Kings 17:1-24|Phil. 2:1-11|Matt. 2:1-12
pentecost|18|1|thursday|Thursday|50|[59,60] or 93, 96|1|Kings 18:1-19|Phil. 2:12-30|Matt. 2:13-23
pentecost|18|1|friday|Friday|40,54|51|1|Kings 18:20-40|Phil. 3:1-16|Matt. 3:1-12
pentecost|18|1|saturday|Saturday|55|138,139:1-17(18-23)|1|Kings 18:41—19:8|Phil. 3:17—4:7|Matt. 3:13-17
#| Daily Office Year|Two 983
#| Proper 17 Week of the Sunday closest to August 31
pentecost|17|2|sunday|Sunday|148, 149, 150|114, 115|Job 11:1-9,13-20|Rev. 5:1-14|Matt. 5:1-12
pentecost|17|2|monday|Monday|25|9, 15|Job 12:1-6,13-25|Acts 11:19-30|John 8:21-32
pentecost|17|2|tuesday|Tuesday|26, 28|36, 39|Job 12:1,13:3-17,21-27|Acts 12:1-17|John 8:33-47
pentecost|17|2|wednesday|Wednesday|38|119:25-48|Job 12:1,14:1-22|Acts 12:18-25|John 8:47-59
pentecost|17|2|thursday|Thursday|37:1-18|37:19-42|Job 16:16-22,17:1,13-16|Acts 13:1-12|John 9:1-17
pentecost|17|2|friday|Friday|31|35|Job 19:1-7,14-27|Acts 13:13-25|John 9:18-41
pentecost|17|2|saturday|Saturday|30, 32|42, 43|Job 22:1-4,21—23:7|Acts 13:26-43|John 10:1-18
#| Proper 18 Week of the Sunday closest to September 7
pentecost|18|2|sunday|Sunday|63:1-8(9-11), 98|103|Job 25:1-6,27:1-6|Rev. 14:1-7,13|Matt. 5:13-20
pentecost|18|2|monday|Monday|41, 52|44|Job 32:1-10,19—33:1,19-28|Acts 13:44-52|John 10:19-30
